Country Name,Country Code,Time,Time Code,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM]
China,CHN,2010,YR2010,54.91,98,99.7,100,8.67917853685099,781638,18.6228260527723,7871450,12.8843103068778,4197204,61093297.293516
China,CHN,2011,YR2011,55.66,99.4916258139791,99.7487258911133,100,8.50231950127344,788618,16.7617704327503,7655961,11.6957969853632,4704861,65459079.099792
China,CHN,2012,YR2012,56.4,99.8261974099054,99.9163818359375,100,8.19029944077663,995264,19.9662489377563,8069989,11.9685670286267,4984731,67426526.339352
China,CHN,2013,YR2013,57.24,99.9639480481572,99.9831161499023,100,7.85133380344517,1103418,20.2962273802567,8275653,11.8381669000852,5436567,69906541.019796
China,CHN,2014,YR2014,57.8,99.9966865099426,99.9984893798828,100,7.10422000054532,1280977,22.6091537829535,8744472,12.2238230065824,5665745,71536310.655768
China,CHN,2015,YR2015,58.54,100,100,100,6.69006970167277,1398321,23.926817173663,9084482,12.4133525698911,5844158,73183146.5259
China,CHN,2016,YR2016,59.26,100,100,100,..,..,..,..,..,..,..
Cyprus,CYP,1990,YR1990,..,100,100,100,4.14900700344758,0,0,175.8037,0.495929367042497,1974,35449.342524
Cyprus,CYP,1991,YR1991,..,100,100,100,4.20300831355174,0,0,150.8085,0.365810347312205,2077,41225.870484
Cyprus,CYP,1992,YR1992,..,100,100,100,4.32483315114607,0,0,148.7989,0.347099189753887,2430,42869.27322
Cyprus,CYP,1993,YR1993,..,100,100,100,4.61111415719532,0,0,147.794,0.33485987529705,2590,44136.073296
Cyprus,CYP,1994,YR1994,..,100,100,100,4.97538735051004,0,0,331.3852,0.723186986316388,2685,45822.893148
Cyprus,CYP,1995,YR1995,..,100,100,100,4.13095049208862,0,0,1604.34,3.3542984702649,2497,47829.37518
Cyprus,CYP,1996,YR1996,..,100,100,100,4.51962733602708,0,0,1694.356,3.35706908272827,2609,50471.287848
Cyprus,CYP,1997,YR1997,..,100,100,100,4.3246696958084,0,0,1670.366,3.29407078061674,2728,50708.260728
Cyprus,CYP,1998,YR1998,..,100,100,100,4.40428871640252,0,0,1731.074,3.26216821210761,2991,53065.136052
Cyprus,CYP,1999,YR1999,..,100,100,100,4.22937684314848,0,0,1762.308,3.2266425227618,3139,54617.392152
Cyprus,CYP,2000,YR2000,100,100,100,100,4.30502512877051,0,0,1758.707,3.09665682748594,3370,56793.73266
Cyprus,CYP,2001,YR2001,100,100,100,100,4.11223628366031,0,0,1744.681,3.0474749616713,3551,57250.051992
Cyprus,CYP,2002,YR2002,100,100,100,100,4.03841141157636,0,0,1853.287,3.17641534168142,3785,58345.235136
Cyprus,CYP,2003,YR2003,100,100,100,100,4.27451178773958,0,0,2006.273,3.25716409843294,4052,61595.699184
Cyprus,CYP,2004,YR2004,100,100,100,100,3.83601269180676,0,0,2092.018,3.30432805727182,4201,63311.449824
Cyprus,CYP,2005,YR2005,100,100,100,100,3.75285261433596,1,0.0228466986520448,2135.888,3.36485097348482,4377,63476.451612
Cyprus,CYP,2006,YR2006,100,100,100,100,3.73477823397594,1,0.0214961306964746,2262.842,3.51423832722468,4652,64390.68126
Cyprus,CYP,2007,YR2007,100,100,100,100,3.75939448226309,3,0.0615889960993636,2943.415,4.35531132550118,4871,67582.195164
Cyprus,CYP,2008,YR2008,100,100,100,100,3.84281090158249,15,0.295333727111636,3814.927,5.493663996847,5079,69442.306668
Cyprus,CYP,2009,YR2009,100,100,100,100,3.83426865947071,31,0.594439117929051,4115.49,5.97851616722324,5215,68837.983956
Cyprus,CYP,2010,YR2010,100,100,100,100,3.65863068239522,73,1.37166478767381,4337.858,6.35322559915793,5322,68278.041324
Cyprus,CYP,2011,YR2011,100,100,100,100,3.53275780934667,178,3.6112801785352,4963.243,7.4157519845407,4929,66928.384476
Cyprus,CYP,2012,YR2012,100,100,100,100,3.4053026438289,257,5.44837820648717,5158.298,8.33890017172604,4717,61858.253412
Cyprus,CYP,2013,YR2013,100,100,100,100,3.13891371872103,327,7.62237762237762,5408.722,9.49593036077569,4290,56958.315768
Cyprus,CYP,2014,YR2014,100,100,100,100,3.2611501617483,317,7.28735632183908,5354.086,9.36329568365396,4350,57181.63968
Cyprus,CYP,2015,YR2015,100,100,100,100,3.27462324276895,398,8.78005735715861,5857.732,9.9420660163921,4533,58918.659264
Cyprus,CYP,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,1990,YR1990,..,100,100,100,2.34471372087993,0,0,2278.666,1.07385629896274,28938,212194.685844
"Hong Kong SAR, China",HKG,1991,YR1991,..,100,100,100,2.30109371094097,0,0,2309.439,1.04143307803782,31807,221755.871664
"Hong Kong SAR, China",HKG,1992,YR1992,..,100,100,100,2.57353047299885,0,0,2288.672,0.888650755560115,34907,257544.596196
"Hong Kong SAR, China",HKG,1993,YR1993,..,..,100,100,2.40242465814841,0,0,2377.433,0.898034879432228,35950,264737.267388
"Hong Kong SAR, China",HKG,1994,YR1994,..,..,100,100,2.28751300968785,0,0,2315.845,0.805322432455894,26743,287567.42724
"Hong Kong SAR, China",HKG,1995,YR1995,..,..,100,100,2.22535666008823,0,0,2354.028,0.837325882876272,27916,281136.418704
"Hong Kong SAR, China",HKG,1996,YR1996,..,..,100,100,2.10366113775,0,0,2381.243,0.858603628375819,28442,277339.032972
"Hong Kong SAR, China",HKG,1997,YR1997,..,..,100,100,1.9252071923394,0,0,2367.426,0.842976092051361,28945,280841.416776
"Hong Kong SAR, China",HKG,1998,YR1998,..,..,100,100,2.67060738078577,0,0,2322.795,0.618445885468484,31417,375585.811884
"Hong Kong SAR, China",HKG,1999,YR1999,..,..,100,100,3.19426453107027,0,0,2342.808,0.525058260455463,29498,446199.62706
"Hong Kong SAR, China",HKG,2000,YR2000,..,..,100,100,2.5096740713233,0,0,2268.408,0.597431642066056,31331,379693.313892
"Hong Kong SAR, China",HKG,2001,YR2001,..,..,100,100,2.60121999072124,0,0,2283.397,0.602489701369498,32432,378993.53214
"Hong Kong SAR, China",HKG,2002,YR2002,..,..,100,100,2.37464227526725,0,0,2353.986,0.684346968283673,34314,343975.513752
"Hong Kong SAR, China",HKG,2003,YR2003,..,..,100,100,2.37051671311613,0,0,2350.009,0.696847292362608,35509,337234.430808
"Hong Kong SAR, China",HKG,2004,YR2004,..,..,100,100,2.0482738888132,0,0,2366.966,0.753486432151446,37132,314135.18532
"Hong Kong SAR, China",HKG,2005,YR2005,..,..,100,100,1.88708070996265,0,0,2345.194,0.759139399404365,38451,308927.978424
"Hong Kong SAR, China",HKG,2006,YR2006,..,..,100,100,1.85951195805638,1,0.00258953310718078,2362.981,0.744006616125817,38617,317602.148796
"Hong Kong SAR, China",HKG,2007,YR2007,..,..,100,100,1.87623124643548,1,0.00256726227151366,2288.597,0.70036949536219,38952,326769.942888
"Hong Kong SAR, China",HKG,2008,YR2008,..,..,100,100,1.80120998635755,1,0.00263199452545139,2394.081,0.723819906227447,37994,330756.446376
"Hong Kong SAR, China",HKG,2009,YR2009,..,..,100,100,1.9438260472687,1,0.00258184446968915,2368.227,0.649481504772347,38732,364633.478028
"Hong Kong SAR, China",HKG,2010,YR2010,..,..,100,100,1.6941603541589,93,0.242269518326517,2831.994,0.834900883759309,38387,339201.221976
"Hong Kong SAR, China",HKG,2011,YR2011,..,..,100,100,1.74474801123384,80,0.204561726500972,3773.038,1.06513591516639,39108,354230.661672
"Hong Kong SAR, China",HKG,2012,YR2012,..,..,100,100,1.65775133396636,91,0.234270414993307,2938.342,0.824365082078995,38844,356436.979668
"Hong Kong SAR, China",HKG,2013,YR2013,..,..,100,100,1.57363672692131,95,0.242606874712702,3232.712,0.901276843316087,39158,358681.355676
"Hong Kong SAR, China",HKG,2014,YR2014,..,..,100,100,1.55368581442317,106,0.265604249667995,3194.256,0.858141923107929,39902,372229.33806
"Hong Kong SAR, China",HKG,2015,YR2015,..,..,100,100,1.48808579269761,106,0.278727320536419,3173.745,0.852783452322141,38030,372163.061016
"Hong Kong SAR, China",HKG,2016,YR2016,..,..,100,100,..,..,..,..,..,..,..
India,IND,1990,YR1990,..,29.7433535858626,43.291561126709,82.7758331298828,8.2915979089233,71688,24.4892939617124,5645860,58.652858348278,292732,9625890.636864
India,IND,1991,YR1991,..,31.5873365126957,44.9389953613281,83.3821182250977,8.54836655208097,72814,22.8074022101386,5724241,57.6047933357271,319256,9937091.461536
India,IND,1992,YR1992,..,33.4554976334482,46.5859222412109,83.9882278442383,8.40018852696283,69974,20.7526521363897,5794445,57.2305674845727,337181,10124737.976016
India,IND,1993,YR1993,..,38.7,50.9,82.8,8.21116167819759,70577,19.5588133409081,5825789,56.9833633428903,360845,10223666.449704
India,IND,1994,YR1994,..,37.1959025037818,49.8675346374512,85.1963272094727,7.99411301080985,82927,21.21909967171,5889504,55.5571874605853,390813,10600795.809144
India,IND,1995,YR1995,..,39.0613479513863,51.4961051940918,85.796257019043,7.85816030317115,73126,17.2605391115517,5915133,54.4841170038941,423660,10856619.00252
India,IND,1996,YR1996,..,40.9175322227352,53.1124382019043,86.3920669555664,7.53016367474512,69854,15.7672939365417,5955321,53.767409699754,443031,11076079.419216
India,IND,1997,YR1997,..,42.7613123992003,54.7134742736816,86.9827194213867,7.52418202136383,75700,16.015130807865,6027971,52.4880731033173,472678,11484458.55144
India,IND,1998,YR1998,..,44.5888631046438,56.2961578369141,87.5671844482422,7.25603779427374,84132,16.7011082856411,6104928,52.7122557076625,503751,11581610.230944
India,IND,1999,YR1999,..,48.1,60.1,91.3,7.05054707851972,83274,15.2580757461935,6172063,51.7172937036599,545770,11934234.291852
India,IND,2000,YR2000,22.15,48.1816286732758,59.3957443237305,88.7140884399414,6.94959487076476,77426,13.5909480276924,6231016,51.5793476223734,569688,12080447.479908
India,IND,2001,YR2001,23.85,43.6,55.8,87.6,6.72480637599239,77680,13.2070435298578,6298836,51.7872192257844,588171,12162916.051812
India,IND,2002,YR2002,25.01,51.4599656790939,62.3,89.8399200439453,6.67200102251513,73597,12.0551611624532,6363576,50.5694426557262,610502,12583836.534096
India,IND,2003,YR2003,25.93,53.3333017676252,63.9244918823242,90.401725769043,6.33392172930991,87664,13.4694247561217,6468599,50.8427990577573,650837,12722743.672416
India,IND,2004,YR2004,27.41,53.5999198920632,64.4,90.9665603637695,6.18110787146406,99059,14.4825005007376,6600165,49.7240246052468,683991,13273593.705252
India,IND,2005,YR2005,28.34,56.767529101516,66.9324493408203,91.537223815918,5.87751946572999,118935,16.6190180757235,6752224,48.5753087512264,715656,13900527.188784
India,IND,2006,YR2006,29.74,55.7,67.9,93.1,5.66184904777442,135725,17.5404247180092,6904236,47.4437217093748,773784,14552475.546276
India,IND,2007,YR2007,30.95,60.2947015578398,69.9880218505859,92.7073287963867,5.50764929853643,147122,17.8640856862195,7041745,45.8678035195348,823563,15352261.193412
India,IND,2008,YR2008,32.06,62.1101038287165,71.5473175048828,93.3116302490235,5.56214240997603,140062,16.5098337370558,7130872,43.6328830116274,848355,16342885.245744
India,IND,2009,YR2009,32.82,66,75,96.1,5.64671193201939,143650,15.6600552489802,7236991,40.7708275885812,917302,17750414.764764
India,IND,2010,YR2010,34.4,65.7,76.3,94,5.35317924225662,157135,16.0437444354595,7376893,39.4815087312075,979416,18684425.284308
India,IND,2011,YR2011,35.42,55.8,67.6,92.9,5.23298571103505,186077,17.316962856526,7553407,38.9317402139462,1074536,19401668.04384
India,IND,2012,YR2012,36.64,72.7,79.9,96.1,5.19964331645046,176689,15.732973360913,7628053,38.3908901522843,1123049,19869435.091872
India,IND,2013,YR2013,37.81,71.6550475706534,79.5991134643555,96.4849090576172,4.98862544005017,206622,17.3493138262499,7791782,37.8498411784972,1193480,20586036.182436
India,IND,2014,YR2014,38.8,73.6316231707346,81.2395095825195,97.1374206542969,4.96014949895526,210273,16.2538398153488,7903163,36.651837856374,1287398,21562801.382484
India,IND,2015,YR2015,39.88,83.2,88,97.5,4.73091044855314,212195,15.3430503454798,8011645,36.0212225652817,1383004,22241457.755856
India,IND,2016,YR2016,41.04,77.6286901645437,84.5268173217773,98.4463119506836,..,..,..,..,..,..,..
Indonesia,IDN,1990,YR1990,..,48.4335713797835,61.7011451721191,91.814338684082,5.08426590360363,6833,20.9171334986378,1779394,58.5975311362571,32667,3036636.468288
Indonesia,IDN,1991,YR1991,..,32.8,48.9,87.6,4.89618312623681,7676,20.5570433851098,1814822,57.8287417363079,37340,3138269.907852
Indonesia,IDN,1992,YR1992,..,51.7733117729357,65.1091842651367,92.5520553588867,4.76012888923799,9896,23.8383157083323,1852544,56.820768942766,41513,3260328.98616
Indonesia,IDN,1993,YR1993,..,36.281837869135,55.43,92.9197998046875,4.87480852740072,8978,19.7753303964758,1881037,55.4330117013678,45400,3393351.618948
Indonesia,IDN,1994,YR1994,..,49.4,62.8,94.6,4.53901697459934,8041,15.6567623349819,1906050,52.8137884773647,51358,3609000.707868
Indonesia,IDN,1995,YR1995,..,51.7419462451754,66.86,93.6480712890625,4.61848236615853,9745,16.4630952984306,1932375,50.0981578077494,59193,3857177.757744
Indonesia,IDN,1996,YR1996,..,59.5661044940463,72.39,94.0065383911133,4.44619007814619,10518,15.5306833618806,1948583,48.750379973486,67724,3997062.17892
Indonesia,IDN,1997,YR1997,..,73.4,80.3,97.5,4.38931996202099,7716,10.3394213890415,1987504,47.0873749358569,74627,4220885.115612
Indonesia,IDN,1998,YR1998,..,71.9166094978163,80.94,94.7069778442383,4.94207170119612,12303,15.7653963453702,2025776,48.2996168755658,78038,4194186.478164
Indonesia,IDN,1999,YR1999,..,75.9331044982056,83.73,95.0468902587891,5.13635011298793,12134,14.123261362975,2047269,45.0786776143905,85915,4541546.266092
Indonesia,IDN,2000,YR2000,5.42,79.7248643411782,86.3,95.3792037963867,5.30629744186341,14891,15.9560675060273,2107158,45.5815009874561,93325,4622835.918852
Indonesia,IDN,2001,YR2001,6.93,79.1971453098143,86.26,95.7060852050781,5.24005907877658,17694,17.474865190511,2112595,44.308333334425,101254,4767940.567872
Indonesia,IDN,2002,YR2002,9.05,81.0919265600445,87.6,96.0303497314453,5.20061505910441,16182,14.9532883003595,2112288,44.6358108600534,108217,4732272.046368
Indonesia,IDN,2003,YR2003,11.29,84.5,87.94,98.1,4.97744357298333,15408,13.6385363003877,2118755,42.9778358846825,112974,4929878.28816
Indonesia,IDN,2004,YR2004,14.41,82.6957739790792,89.01,96.6823196411133,5.05196547272123,16350,13.6065178133036,2120188,41.4241530253279,120163,5118241.038516
Indonesia,IDN,2005,YR2005,18.1,77.0000761507836,86.1946258544922,97.0156402587891,4.86449491156237,17351,13.6055328591928,2111432,41.4456858117256,127529,5094455.450904
Indonesia,IDN,2006,YR2006,21.99,84.7090877928606,90.62,97.3576202392578,4.71929665046321,16313,12.2587772033185,2151580,39.9370482113573,133072,5387428.706832
Indonesia,IDN,2007,YR2007,26.28,86.1,91.1,98.2,4.41681690926246,18343,12.9038838981084,2150341,39.9693565383304,142151,5379974.025696
Indonesia,IDN,2008,YR2008,31.03,87.7196644249815,92.73,98.0872344970703,4.24870196211798,19884,13.3158324739161,2170801,40.1587534765203,149326,5405548.758552
Indonesia,IDN,2009,YR2009,35.7,88.5,93.55,98.9,4.38953395143671,20746,13.2330616046028,2181353,38.9704786215423,156774,5597449.857324
Indonesia,IDN,2010,YR2010,40.19,89.39,94.15,98.96,4.3418454484607,26913,15.8540249182646,2170076,37.7534203392792,169755,5748024.895488
Indonesia,IDN,2011,YR2011,43.93,90.4,94.83,99.35,3.93938633264638,21997,11.9928905172367,2213546,38.2254721452003,183417,5790761.698356
Indonesia,IDN,2012,YR2012,47.73,92.9,96,99.2,3.85467679444317,22477,11.2368144778283,2331145,38.2336573420011,200052,6097101.773832
Indonesia,IDN,2013,YR2013,51.13,93.2755779189707,96.4642583061542,99.6731650809369,3.74705754343888,26506,12.2701601703546,2388655,38.1064535938405,215593,6268373.922852
Indonesia,IDN,2014,YR2014,54.17,94.29,97.01,99.74,3.68352932328441,26149,11.4751004932507,2420590,37.4542683456069,228555,6462788.106456
Indonesia,IDN,2015,YR2015,56.49,95.2290784104289,97.5373674369822,99.8313935861281,3.52522267437828,24922,10.6511556345733,2402254,36.8793481032359,233984,6513819.04386
Indonesia,IDN,2016,YR2016,58.37,94.7731365689459,97.62,100,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,1990,YR1990,..,90.2854202307204,95.5795059204102,99.6837615966797,5.07949821174626,6083,10.2923758925248,25078.52,1.23835958436715,59102,2025140.380596
"Iran, Islamic Rep.",IRN,1991,YR1991,..,90.7136029549191,95.8321151733398,99.7147674560547,4.9957070217735,7056,11.003337179927,28383.94,1.22691740882349,64126,2313435.264336
"Iran, Islamic Rep.",IRN,1992,YR1992,..,91.0999062819718,96.0842132568359,99.7452621459961,5.09086536979511,9530,13.8767546158775,36699.36,1.44947071982901,68676,2531914.54632
"Iran, Islamic Rep.",IRN,1993,YR1993,..,91.4784621992925,96.3332595825195,99.7745666503906,5.56304638740085,9823,12.8903994540969,37827.38,1.52814706823082,76204,2475375.622308
"Iran, Islamic Rep.",IRN,1994,YR1994,..,91.8608731771997,96.5761795043945,99.8017730712891,6.28272561342937,7445,9.09279659981924,31357.39,1.08696505855375,81878,2884857.222708
"Iran, Islamic Rep.",IRN,1995,YR1995,..,92.2412499441218,96.809928894043,99.8258819580078,6.42136265709391,7288,8.57603464303786,30149.18,1.01808729977768,84981,2961355.082868
"Iran, Islamic Rep.",IRN,1996,YR1996,..,92.6133608861358,97.0314331054688,99.8457870483399,5.82405808317677,7392,8.13496648948463,31143.95,1.03227215541096,90867,3017028.972132
"Iran, Islamic Rep.",IRN,1997,YR1997,..,92.9855912629498,97.2376480102539,99.8600463867188,6.43109299675709,6929,7.08740346749859,28435.36,0.898423541082687,97765,3165028.374672
"Iran, Islamic Rep.",IRN,1998,YR1998,..,93.3410242479922,97.4255142211914,99.8670196533203,6.41595729870731,7040,6.80429907987319,26769.97,0.841574849410266,103464,3180937.502916
"Iran, Islamic Rep.",IRN,1999,YR1999,..,93.6648972078974,97.5919570922852,99.8670196533203,7.13531356223302,4978,4.41970310391363,20125.67,0.585858646602411,112632,3435243.316236
"Iran, Islamic Rep.",IRN,2000,YR2000,85.68,94.6,97.9,100,6.57041091843705,3687,3.03784327134606,15988.39,0.438389901756078,121369,3647070.777852
"Iran, Islamic Rep.",IRN,2001,YR2001,88.14,94.1892729772204,97.8605346679688,99.8584747314453,6.96203744318936,5091,3.91076901804438,19680.27,0.517141086529927,130179,3805590.101544
"Iran, Islamic Rep.",IRN,2002,YR2002,90.14,94.4199455220788,97.973274230957,99.847526550293,6.66270859362058,8080,5.72862753995151,26625.97,0.66369099898987,141046,4011802.185132
"Iran, Islamic Rep.",IRN,2003,YR2003,91.74,94.6417343830933,98.0795593261719,99.8370208740234,6.33782333003608,11125,7.2297534410377,34961.3,0.829586856363129,153878,4214302.544916
"Iran, Islamic Rep.",IRN,2004,YR2004,93.21,94.878521661154,98.1903381347656,99.8312149047851,6.62441888027701,10674,6.39475670688602,33491.79,0.737760939837713,166918,4539653.45568
"Iran, Islamic Rep.",IRN,2005,YR2005,94.25,95.1327477068036,98.3069381713867,99.8312149047852,7.05480557026016,16171,9.08034230268182,68525.7,1.400793048278,178088,4891921.764192
"Iran, Islamic Rep.",IRN,2006,YR2006,95.26,94.5293534379595,98.4,100,6.97537644625792,18391,9.54474211394941,74638.81,1.39823937263196,192682,5338056.663324
"Iran, Islamic Rep.",IRN,2007,YR2007,95.88,95.7712207387544,98.5798568725586,99.8497467041016,6.76373933170002,18130,8.88786485347033,74975.5,1.30153622381001,203986,5760538.863876
"Iran, Islamic Rep.",IRN,2008,YR2008,96.5,96.1653639169513,98.7438735961914,99.8776931762695,7.18200345802922,5199,2.42343728149909,40189.99,0.702090314958857,214530,5724333.343404
"Iran, Islamic Rep.",IRN,2009,YR2009,96.98,99.39,98.9274291992187,100,7.00606272479024,7460,3.36992365722546,46750.34,0.781922794295354,221370,5978894.63526
"Iran, Islamic Rep.",IRN,2010,YR2010,97.36,97.1475670958526,99.1287078857422,99.9526824951172,6.57547243934008,9699,4.16339355852317,53717.8,0.897453786451368,232959,5985578.400912
"Iran, Islamic Rep.",IRN,2011,YR2011,97.63,97.7701200239914,99.3441925048828,99.9808959960938,6.46290312240067,12297,5.12264009464616,55897.99,0.916869396257912,240052,6096614.220972
"Iran, Islamic Rep.",IRN,2012,YR2012,97.89,98.4671455655235,99.5637664794922,99.9951324462891,7.20044694559893,12677,4.98552753700703,56842.12,0.934277506348732,254276,6084072.410364
"Iran, Islamic Rep.",IRN,2013,YR2013,98.12,99.63,99.7617797851563,99.98,7.48354717395952,14979,5.70772079837216,63129.59,0.995531840779105,262434,6341292.906372
"Iran, Islamic Rep.",IRN,2014,YR2014,98.29,99.88,100,100,7.69766929431342,14267,5.19538689554967,62562.41,0.939119651442092,274609,6661814.594544
"Iran, Islamic Rep.",IRN,2015,YR2015,98.42,99.906298141896,99.9750518798828,100,7.79411629860581,14326,5.10488787847473,59942.46,0.913005056748309,280633,6565402.848204
"Iran, Islamic Rep.",IRN,2016,YR2016,98.49,100,100,100,..,..,..,..,..,..,..
Iraq,IRQ,1990,YR1990,..,84.7493839704994,93.4802093505859,97.2745971679688,4.16933793975976,2600,10.8333333333333,9439.936,1.59632635721349,24000,591353.764056
Iraq,IRQ,1991,YR1991,..,85.5697293645241,93.8056793212891,97.4162673950195,9.23170383119196,900,4.32484382508409,3600.052,0.746342013031562,20810,482359.55328
Iraq,IRQ,1992,YR1992,..,86.3810388616882,94.1306381225586,97.5577545166016,10.3447612463955,700,2.76679841897233,2980.656,0.490534585428941,25300,607634.219592
Iraq,IRQ,1993,YR1993,..,87.1766884087659,94.4525375366211,97.6982192993164,10.3343990310986,600,2.28136882129278,2642.6,0.389340087452016,26300,678738.225312
Iraq,IRQ,1994,YR1994,..,87.9497479630413,94.7683258056641,97.8366165161133,11.2745149756966,560,2,2535.55,0.357378713939655,28000,709485.456492
Iraq,IRQ,1995,YR1995,..,88.6926125359076,95.0749282836914,97.9719314575195,10.6054632087908,570,1.91641730827422,2597.982,0.373227147039444,29743,696086.021772
Iraq,IRQ,1996,YR1996,..,89.40705663347,95.3692932128906,98.099250793457,9.56419560598779,570,1.89740687726773,2615.161,0.350157932459888,30041,746851.851
Iraq,IRQ,1997,YR1997,..,90.0708568850496,95.6483688354492,98.2245178222656,9.38650650439335,581,1.91502686311348,2677.428,0.362383356738199,30339,738838.567008
Iraq,IRQ,1998,YR1998,..,90.6420982428792,95.9090881347656,98.3437271118164,4.96567697056205,593,1.91630311843593,2715.57,0.390140044105445,30945,696050.05716
Iraq,IRQ,1999,YR1999,..,91.1429754706566,96.1483917236328,98.4563446044922,3.26360703792057,605,1.91680131799892,2721.118,0.384234167966341,31563,708192.61452
Iraq,IRQ,2000,YR2000,74.95,91.5858919637373,96.36474609375,98.5627288818359,3.78819684146912,611,1.9153605015674,2755.402,0.363571952470217,31900,757869.792012
Iraq,IRQ,2001,YR2001,78.65,91.9819034659438,96.5626907348633,98.664306640625,4.13966007366477,618,1.91621965210381,2822.663,0.352055214088955,32251,801767.133972
Iraq,IRQ,2002,YR2002,81.76,92.3450193616951,96.7482833862305,98.7633972167969,4.22826168782549,517,1.52674009981396,2519.824,0.323986057917817,33863,777756.92454
Iraq,IRQ,2003,YR2003,84.63,92.6885445035131,96.9275970458984,98.8627014160156,5.80757861117393,433,1.52787579393084,2258.511,0.358040206033949,28340,630798.15114
Iraq,IRQ,2004,YR2004,86.96,93.0255698193355,97.106689453125,98.9650268554688,3.87703899436953,493,1.52655209784796,2565.874,0.360068906004819,32295,712606.380948
Iraq,IRQ,2005,YR2005,89.01,93.3692599189233,97.291618347168,99.0731811523438,3.76044654008332,6000,19.7368421052632,16836.6,2.30332911722962,30400,730968.052896
Iraq,IRQ,2006,YR2006,90.77,93.6480686695279,97.6221115649303,99.5434926958831,3.22102415751573,6096,18.0232386246046,18357.05,2.55400646821021,33823,718755.031692
Iraq,IRQ,2007,YR2007,92.14,95.406769154656,98.1,99.3171997070312,3.23299696348451,5736,17.2578752595,14437.6,2.03261696823174,33237,710296.146576
Iraq,IRQ,2008,YR2008,93.38,94.5780881567722,97.9405975341797,99.4564514160156,3.23572301163032,3485,9.44751680763392,8307.78,1.1851294366201,36888,701001.911124
Iraq,IRQ,2009,YR2009,94.24,95.1143005835328,98.2124557495117,99.6056823730469,3.75123499875916,3227,8.52643538457473,8592.85,1.23763391680208,37847,694296.583452
Iraq,IRQ,2010,YR2010,95.1,95.6616480897097,98.4866027832031,99.7537689208984,4.01433411531913,4767,9.74687167743518,13303.68,1.70963705456244,48908,778158.145584
Iraq,IRQ,2011,YR2011,95.72,94.0875631891684,98,100,4.08389015305167,3397,6.30206110977126,9773.975,1.07433655809252,53903,909768.445128
Iraq,IRQ,2012,YR2012,96.18,98.6,99.3,99.69,4.00553461708955,4392,9.54409144247903,13051.97,1.26387437960623,46018,1032695.195868
Iraq,IRQ,2013,YR2013,96.71,98.0039330274441,99.3796005249023,99.9901123046875,4.0447611123735,4757,8.14248057238711,14241.45,1.36878400878178,58422,1040445.381348
Iraq,IRQ,2014,YR2014,97.04,98.8776564759096,99.6554107666016,99.9989700317383,4.02747342269317,2931,4.32505017117223,7893.954,0.912104650364548,67768,865465.820928
Iraq,IRQ,2015,YR2015,97.39,99.5485689382147,99.8621826171875,100,3.71626708149862,2572,3.7317547372392,5867.225,0.798830768676665,68922,734476.591296
Iraq,IRQ,2016,YR2016,97.63,100,100,100,..,..,..,..,..,..,..
Israel,ISR,1990,YR1990,..,100,100,100,5.20391196226479,3,0.0143554407120299,15129.48,5.80024515812053,20898,260842.078008
Israel,ISR,1991,YR1991,..,100,100,100,4.84805904603968,6,0.0278888165845496,16017.67,6.02540083931582,21514,265835.758104
Israel,ISR,1992,YR1992,..,100,100,100,5.27524388843835,29,0.115335666560611,16910.8,6.24488071353934,25144,270794.604024
Israel,ISR,1993,YR1993,..,100,100,100,5.23894714268273,26,0.0999423409571401,17801.92,5.89105589727046,26015,302185.555704
Israel,ISR,1994,YR1994,..,100,100,100,5.22579068809726,23,0.080917534477906,18612.43,5.64907818198587,28424,329477.29524
Israel,ISR,1995,YR1995,..,100,100,100,5.14117553243246,25,0.0821692686935086,19664.72,5.43627427030068,30425,361731.56508
Israel,ISR,1996,YR1996,..,100,100,100,4.98017127176662,24,0.0737757830991977,20622.44,5.44661308180387,32531,378628.694388
Israel,ISR,1997,YR1997,..,100,100,100,5.04586412850192,25,0.0712250712250712,21771.84,5.69790780290493,35100,382102.356744
Israel,ISR,1998,YR1998,..,100,100,100,4.95993864486528,25,0.0658674746410223,22902.9,6.07462712345721,37955,377025.610536
Israel,ISR,1999,YR1999,..,100,100,100,4.65305060854921,33,0.0841514726507714,23010.68,5.86872888096563,39215,392089.675068
